,DateTime_start,Ta,Rh,R,CO2,Tl
240,2021-03-10T21:06:30.0,22.4,81.59090909090911,0.0,415.54545454545456,28.922285376278097
241,2021-03-10T21:16:30.0,22.4,81.26363636363637,0.0,414.54545454545456,29.180302490090305
242,2021-03-10T21:26:30.0,22.681818181818176,80.35454545454544,0.0,415.45454545454544,28.460078140311897
243,2021-03-10T21:36:30.0,22.699999999999992,79.4090909090909,0.0,414.72727272727275,28.272982587382995
244,2021-03-10T21:46:30.0,22.66363636363636,80.04545454545455,0.0,414.90909090909093,28.042573671842973
245,2021-03-10T21:56:30.0,22.609090909090902,79.97272727272725,0.0,415.0,27.438506587074194
246,2021-03-10T22:06:30.0,22.6,79.9090909090909,0.0,414.3636363636364,27.37119777520737
247,2021-03-10T22:16:30.0,22.618181818181817,79.34545454545454,0.0,415.54545454545456,26.869679157725685
248,2021-03-10T22:26:30.0,22.509090909090908,79.60909090909091,0.0,415.3636363636364,27.442610572394322
249,2021-03-10T22:36:30.0,22.527272727272727,80.45454545454545,0.0,416.54545454545456,26.458973892851063
250,2021-03-10T22:46:30.0,22.572727272727267,80.46363636363637,0.0,415.45454545454544,26.226006272365044
251,2021-03-10T22:56:30.0,22.654545454545453,80.16363636363636,0.0,416.3636363636364,26.32792854397212
252,2021-03-10T23:06:30.0,22.67272727272727,79.77272727272727,0.0,416.54545454545456,25.552074719776563
253,2021-03-10T23:16:30.0,22.690909090909084,79.62727272727271,0.0,416.54545454545456,25.71055445609232
254,2021-03-10T23:26:30.0,22.609090909090902,80.29090909090907,0.0,416.27272727272725,25.755842323960497
255,2021-03-10T23:36:30.0,22.536363636363635,80.62727272727274,0.0,416.90909090909093,26.17743298420577
256,2021-03-10T23:46:30.0,22.6,79.98181818181818,0.0,417.8181818181818,25.850958706902585
257,2021-03-10T23:56:30.0,22.6,79.63636363636364,0.0,417.54545454545456,25.6959043497497
258,2021-03-11T00:06:30.0,22.6,79.63636363636364,0.0,418.3636363636364,25.755535409896098
